0	0.999999999999999334	0.00000000000000000	0.00000000000000000	-1.09634523681734208e-15	1.00049987506245941	0.00000000000000000	0.00100000000000000002	0.314159265359000017	1.00049987506245985
0	0.999999999999998668	-1.38777878078144568e-17	0.00000000000000000	-2.93168267440080399e-15	1.00049987506245874	0.00000000000000000	0.00100000000000000002	0.628318530718000146	1.00049987506245985
0	0.999999999999995781	-2.60208521396521064e-17	0.00000000000000000	-5.33253996515270501e-15	1.00049987506245763	0.00000000000000000	0.00100000000000000002	0.942477796077000218	1.00049987506246207
0	0.999999999999993228	-3.12250225675825277e-17	0.00000000000000000	-8.59815690867904436e-15	1.00049987506245963	0.00000000000000000	0.00100000000000000002	1.25663706143600007	1.00049987506246651
0	0.999999999999988787	-1.56125112837912638e-17	0.00000000000000000	-1.11716191852906377e-14	1.00049987506246407	0.00000000000000000	0.00100000000000000002	1.57079632679499981	1.00049987506247473
0	0.999999999999986233	-1.34441069388202550e-17	0.00000000000000000	-1.19826024103097950e-14	1.00049987506246807	0.00000000000000000	0.00100000000000000002	1.88495559215399977	1.00049987506248161
0	0.999999999999983125	-2.47198095326695011e-17	0.00000000000000000	-1.08628384065667660e-14	1.00049987506247340	0.00000000000000000	0.00100000000000000002	2.19911485751299995	1.00049987506249094
0	0.999999999999980127	-4.68375338513737915e-17	0.00000000000000000	-8.44983805148302736e-15	1.00049987506247495	0.00000000000000000	0.00100000000000000002	2.51327412287200014	1.00049987506249471
0	0.999999999999977685	-5.89805981832114412e-17	0.00000000000000000	-6.21551421442489982e-15	1.00049987506247628	0.00000000000000000	0.00100000000000000002	2.82743338823100032	1.00049987506249871
0	0.999999999999976241	-5.20417042793042128e-17	0.00000000000000000	-3.46857959021562579e-15	1.00049987506247717	0.00000000000000000	0.00100000000000000002	3.14159265358999917	1.00049987506250138
0	0.999999999999975020	-6.76542155630954767e-17	0.00000000000000000	-5.01335084557297250e-16	1.00049987506247717	0.00000000000000000	0.00100000000000000002	3.45575191894899980	1.00049987506250249
0	0.999999999999975686	-8.93382590128055654e-17	0.00000000000000000	1.85441939581920678e-15	1.00049987506247740	0.00000000000000000	0.00100000000000000002	3.76991118430799999	1.00049987506250160
0	0.999999999999976019	-1.00641066660966949e-16	0.00000000000000000	4.08494852527363506e-15	1.00049987506247673	0.00000000000000000	0.00100000000000000002	4.08407044966700106	1.00049987506250071
0	0.999999999999977685	-1.17961196366422882e-16	0.00000000000000000	6.71337985203024346e-15	1.00049987506247717	0.00000000000000000	0.00100000000000000002	4.39822971502600168	1.00049987506249960
0	0.999999999999979683	-1.38777878078144568e-16	0.00000000000000000	9.67281810204667636e-15	1.00049987506247628	0.00000000000000000	0.00100000000000000002	4.71238898038500142	1.00049987506249671
0	0.999999999999982903	-1.59594559789866253e-16	0.00000000000000000	1.26114396703513876e-14	1.00049987506247384	0.00000000000000000	0.00100000000000000002	5.02654824574400205	1.00049987506249161
0	0.999999999999986344	-1.80411241501587938e-16	0.00000000000000000	1.51129109227099434e-14	1.00049987506247140	0.00000000000000000	0.00100000000000000002	5.34070751110300268	1.00049987506248494
0	0.999999999999990896	-1.80411241501587938e-16	0.00000000000000000	1.67331426492722812e-14	1.00049987506246674	0.00000000000000000	0.00100000000000000002	5.65486677646200242	1.00049987506247628
0	0.999999999999996114	-1.83880688453541552e-16	0.00000000000000000	1.59941504485061614e-14	1.00049987506246074	0.00000000000000000	0.00100000000000000002	5.96902604182100305	1.00049987506246474
0	1.00000000000000067	-1.87350135405495166e-16	0.00000000000000000	1.33885957875889972e-14	1.00049987506245541	0.00000000000000000	0.00100000000000000002	6.28318530718000456	1.00049987506245497
1	1.00000000000000444	-2.15105711021124080e-16	0.00000000000000000	9.40567068674624807e-15	1.00049987506245164	0.00000000000000000	0.00100000000000000002	6.59734457253900608	1.00049987506244786
1	1.00000000000000711	-2.63677968348474678e-16	0.00000000000000000	4.35762537165373942e-15	1.00049987506244875	0.00000000000000000	0.00100000000000000002	6.91150383789800493	1.00049987506244209
1	1.00000000000000799	-2.77555756156289135e-16	0.00000000000000000	-7.42461647718073436e-16	1.00049987506244920	0.00000000000000000	0.00100000000000000002	7.22566310325700556	1.00049987506244054
1	1.00000000000000755	-2.84494650060196363e-16	0.00000000000000000	-5.95357096955240195e-15	1.00049987506244920	0.00000000000000000	0.00100000000000000002	7.53982236861600530	1.00049987506244165
1	1.00000000000000488	-3.05311331771918049e-16	0.00000000000000000	-1.03250741290139558e-14	1.00049987506245253	0.00000000000000000	0.00100000000000000002	7.85398163397500682	1.00049987506244764
1	1.00000000000000133	-3.26128013483639734e-16	0.00000000000000000	-1.37181932480245905e-14	1.00049987506245697	0.00000000000000000	0.00100000000000000002	8.16814089933400567	1.00049987506245497
1	0.999999999999996114	-3.12250225675825277e-16	0.00000000000000000	-1.51302581574697115e-14	1.00049987506246230	0.00000000000000000	0.00100000000000000002	8.48230016469300629	1.00049987506246563
1	0.999999999999991562	-2.98372437868010820e-16	0.00000000000000000	-1.56194501776951711e-14	1.00049987506246540	0.00000000000000000	0.00100000000000000002	8.79645943005200515	1.00049987506247340
1	0.999999999999986566	-3.05311331771918049e-16	0.00000000000000000	-1.53696499971545109e-14	1.00049987506246896	0.00000000000000000	0.00100000000000000002	9.11061869541100577	1.00049987506248250
1	0.999999999999982014	-3.15719672627778891e-16	0.00000000000000000	-1.37286015888804513e-14	1.00049987506247384	0.00000000000000000	0.00100000000000000002	9.42477796077000640	1.00049987506249161
1	0.999999999999978906	-3.15719672627778891e-16	0.00000000000000000	-1.03146657881580950e-14	1.00049987506247873	0.00000000000000000	0.00100000000000000002	9.73893722612900881	1.00049987506249938
1	0.999999999999975797	-3.26128013483639734e-16	0.00000000000000000	-5.46437894932694235e-15	1.00049987506248073	0.00000000000000000	0.00100000000000000002	10.0530964914880094	1.00049987506250448
1	0.999999999999975464	-3.46944695195361419e-16	0.00000000000000000	-6.97358837342676452e-16	1.00049987506248184	0.00000000000000000	0.00100000000000000002	10.3672557568470118	1.00049987506250582
